********LEGEND FOR FIELD NAMES LOCATED AT BOTTOM OF FILE************
Station_Code,isSWMP,m/d/y hh:mm,See Legend,See Legend,Frequency,See Legend,C,Flag Code,%,Flag Code,mb,Flag Code,m/s,Flag Code,m/s,Flag Code,time, degrees,Flag Code,sd,Flag Code,millimoles/m2, Flag Code,mm,Flag Code
tjrtlmet,P,03/12/2023 04:00,0,0,15,,13.4,<0> ,99,<0> ,1018,<0> ,1.3,<0> ,2.2,<0> ,03:57,293,<0> ,12,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 04:15,0,0,15,,13.3,<0> ,99,<0> ,1018,<0> ,1.3,<0> ,2.3,<0> ,04:14,303,<0> ,14,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 04:30,0,0,15,,13.4,<0> ,99,<0> ,1018,<0> ,1.3,<0> ,2.1,<0> ,04:17,307,<0> ,13,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 04:45,0,0,15,,13.4,<0> ,99,<0> ,1018,<0> ,0.8,<0> ,1.6,<0> ,04:30,317,<0> ,13,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 05:00,0,0,15,,13.5,<0> ,99,<0> ,1018,<0> ,0.2,<0> ,0.8,<0> ,04:49,324,<0> ,9,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 05:15,0,0,15,,13.5,<0> ,99,<0> ,1018,<0> ,0.1,<0> ,0.8,<0> ,05:14,345,<0> ,18,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 05:30,0,0,15,,13.5,<0> ,99,<0> ,1018,<0> ,0.1,<0> ,0.6,<0> ,05:15,24,<0> ,4,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 05:45,0,0,15,,13.5,<0> ,99,<0> ,1019,<0> ,0.1,<0> ,0.5,<0> ,05:34,324,<0> ,13,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 06:00,0,0,15,,13.3,<0> ,99,<0> ,1019,<0> ,0.0,<0> ,0.3,<0> ,05:56,189,<0> ,0,<0> ,1.7,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 06:15,0,0,15,,13.0,<0> ,99,<0> ,1019,<0> ,0.0,<0> ,0.0,<0> ,06:00,0,<0> ,0,<0> ,13.3,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 06:30,0,0,15,,12.9,<0> ,99,<0> ,1019,<0> ,0.0,<0> ,0.3,<0> ,06:22,0,<0> ,0,<0> ,34.3,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 06:45,0,0,15,,13.1,<0> ,99,<0> ,1019,<0> ,0.0,<0> ,0.0,<0> ,06:30,0,<0> ,0,<0> ,32.5,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 07:00,0,0,15,,13.6,<0> ,99,<0> ,1019,<0> ,0.0,<0> ,0.0,<0> ,06:45,0,<0> ,0,<0> ,58.9,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 07:15,0,0,15,,13.9,<0> ,99,<0> ,1019,<0> ,0.2,<0> ,1.2,<0> ,07:14,219,<0> ,22,<0> ,90.7,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 07:30,0,0,15,,14.1,<0> ,99,<0> ,1019,<0> ,0.6,<0> ,1.3,<0> ,07:27,233,<0> ,14,<0> ,105.2,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 07:45,0,0,15,,14.1,<0> ,99,<0> ,1019,<0> ,0.7,<0> ,1.3,<0> ,07:41,268,<0> ,24,<0> ,162.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 08:00,0,0,15,,14.3,<0> ,99,<0> ,1019,<0> ,0.5,<0> ,1.2,<0> ,07:47,310,<0> ,14,<0> ,203.2,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 08:15,0,0,15,,14.7,<0> ,99,<0> ,1019,<0> ,0.5,<0> ,2.1,<0> ,08:14,307,<0> ,21,<0> ,411.5,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 08:30,0,0,15,,14.3,<0> ,99,<0> ,1020,<0> ,1.5,<0> ,2.1,<0> ,08:15,290,<0> ,11,<0> ,322.5,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 08:45,0,0,15,,14.4,<0> ,99,<0> ,1020,<0> ,1.4,<0> ,2.2,<0> ,08:32,307,<0> ,16,<0> ,451.7,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 09:00,0,0,15,,14.5,<0> ,99,<0> ,1020,<0> ,1.6,<0> ,2.4,<0> ,08:58,307,<0> ,13,<0> ,609.7,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 09:15,0,0,15,,14.8,<0> ,99,<0> ,1020,<0> ,1.7,<0> ,2.9,<0> ,09:15,298,<0> ,15,<0> ,689.5,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 09:30,0,0,15,,14.5,<0> ,99,<0> ,1020,<0> ,1.9,<0> ,3.0,<0> ,09:25,295,<0> ,15,<0> ,535.9,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 09:45,0,0,15,,14.2,<0> ,99,<0> ,1020,<0> ,1.8,<0> ,2.8,<0> ,09:38,290,<0> ,16,<0> ,691.5,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 10:00,0,0,15,,14.0,<0> ,99,<0> ,1020,<0> ,2.2,<0> ,3.3,<0> ,09:55,275,<0> ,16,<0> ,733.3,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 10:15,0,0,15,,14.0,<0> ,99,<0> ,1020,<0> ,2.4,<0> ,3.5,<0> ,10:14,272,<0> ,12,<0> ,618.1,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 10:30,0,0,15,,14.2,<0> ,99,<0> ,1020,<0> ,2.4,<0> ,3.3,<0> ,10:15,253,<0> ,14,<0> ,681.1,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 10:45,0,0,15,,14.6,<0> ,99,<0> ,1020,<0> ,2.5,<0> ,3.9,<0> ,10:45,257,<0> ,15,<0> ,1012.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 11:00,0,0,15,,15.0,<0> ,98,<0> ,1020,<0> ,3.1,<0> ,4.3,<0> ,10:49,267,<0> ,11,<0> ,1145.5,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 11:15,0,0,15,,15.5,<0> ,96,<0> ,1020,<0> ,3.2,<0> ,4.8,<0> ,11:12,281,<0> ,15,<0> ,1164.9,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 11:30,0,0,15,,16.1,<0> ,93,<0> ,1020,<0> ,3.2,<0> ,5.3,<0> ,11:23,296,<0> ,16,<0> ,1431.7,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 11:45,0,0,15,,16.4,<0> ,90,<0> ,1020,<0> ,3.1,<0> ,4.7,<0> ,11:32,300,<0> ,16,<0> ,1430.4,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 12:00,0,0,15,,16.7,<0> ,88,<0> ,1020,<0> ,3.0,<0> ,4.5,<0> ,11:47,297,<0> ,16,<0> ,1406.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 12:15,0,0,15,,16.8,<0> ,87,<0> ,1020,<0> ,3.2,<0> ,5.4,<0> ,12:14,294,<0> ,16,<0> ,1409.4,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 12:30,0,0,15,,16.6,<0> ,87,<0> ,1020,<0> ,3.2,<0> ,5.0,<0> ,12:20,295,<0> ,18,<0> ,1402.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 12:45,0,0,15,,16.7,<0> ,87,<0> ,1020,<0> ,3.2,<0> ,4.7,<0> ,12:30,299,<0> ,17,<0> ,1374.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 13:00,0,0,15,,16.8,<0> ,88,<0> ,1020,<0> ,2.7,<0> ,4.6,<0> ,12:57,298,<0> ,18,<0> ,1295.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 13:15,0,0,15,,16.3,<0> ,89,<0> ,1019,<0> ,3.0,<0> ,4.7,<0> ,13:00,299,<0> ,16,<0> ,1275.6,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 13:30,0,0,15,,16.0,<0> ,90,<0> ,1019,<0> ,3.2,<0> ,4.4,<0> ,13:26,288,<0> ,15,<0> ,1253.7,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 13:45,0,0,15,,16.3,<0> ,90,<0> ,1019,<0> ,3.1,<0> ,5.2,<0> ,13:43,286,<0> ,14,<0> ,1227.4,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 14:00,0,0,15,,16.9,<0> ,86,<0> ,1019,<0> ,3.3,<0> ,4.9,<0> ,13:58,294,<0> ,18,<0> ,1228.9,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 14:15,0,0,15,,16.4,<0> ,86,<0> ,1019,<0> ,3.9,<0> ,5.8,<0> ,14:03,299,<0> ,15,<0> ,1171.1,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 14:30,0,0,15,,16.2,<0> ,87,<0> ,1019,<0> ,4.0,<0> ,5.9,<0> ,14:18,305,<0> ,15,<0> ,1041.6,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 14:45,0,0,15,,15.9,<0> ,87,<0> ,1019,<0> ,3.5,<0> ,6.3,<0> ,14:36,304,<0> ,19,<0> ,953.3,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 15:00,0,0,15,,16.0,<0> ,87,<0> ,1019,<0> ,3.4,<0> ,5.3,<0> ,14:49,304,<0> ,16,<0> ,964.7,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 15:15,0,0,15,,15.8,<0> ,86,<0> ,1019,<0> ,4.0,<0> ,5.8,<0> ,15:12,302,<0> ,14,<0> ,898.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 15:30,0,0,15,,15.6,<0> ,88,<0> ,1018,<0> ,3.8,<0> ,5.6,<0> ,15:20,294,<0> ,14,<0> ,801.8,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 15:45,0,0,15,,15.3,<0> ,89,<0> ,1018,<0> ,3.6,<0> ,6.2,<0> ,15:35,301,<0> ,15,<0> ,714.3,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 16:00,0,0,15,,15.3,<0> ,89,<0> ,1019,<0> ,3.7,<0> ,5.5,<0> ,15:53,299,<0> ,14,<0> ,647.4,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 16:15,0,0,15,,15.4,<0> ,88,<0> ,1019,<0> ,3.6,<0> ,5.7,<0> ,16:02,299,<0> ,13,<0> ,555.7,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 16:30,0,0,15,,15.3,<0> ,88,<0> ,1019,<0> ,3.5,<0> ,5.1,<0> ,16:27,300,<0> ,15,<0> ,463.7,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 16:45,0,0,15,,15.0,<0> ,89,<0> ,1019,<0> ,3.2,<0> ,4.7,<0> ,16:30,298,<0> ,14,<0> ,369.6,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 17:00,0,0,15,,14.4,<0> ,90,<0> ,1019,<0> ,3.3,<0> ,5.5,<0> ,16:47,302,<0> ,17,<0> ,246.2,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 17:15,0,0,15,,13.9,<0> ,92,<0> ,1019,<0> ,3.1,<0> ,4.8,<0> ,17:11,298,<0> ,15,<0> ,119.5,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 17:30,0,0,15,,13.6,<0> ,93,<0> ,1019,<0> ,2.4,<0> ,3.6,<0> ,17:15,300,<0> ,16,<0> ,62.6,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 17:45,0,0,15,,13.4,<0> ,94,<0> ,1018,<0> ,2.1,<0> ,3.4,<0> ,17:31,302,<0> ,17,<0> ,25.9,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 18:00,0,0,15,,13.3,<0> ,95,<0> ,1018,<0> ,1.8,<0> ,3.3,<0> ,17:50,299,<0> ,16,<0> ,7.3,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 18:15,0,0,15,,13.1,<0> ,95,<0> ,1018,<0> ,1.1,<0> ,2.5,<0> ,18:05,314,<0> ,24,<0> ,0.4,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 18:30,0,0,15,,13.1,<0> ,96,<0> ,1019,<0> ,1.1,<0> ,2.0,<0> ,18:18,298,<0> ,14,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 18:45,0,0,15,,13.1,<0> ,96,<0> ,1019,<0> ,1.0,<0> ,2.6,<0> ,18:41,308,<0> ,14,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 19:00,0,0,15,,13.0,<0> ,96,<0> ,1019,<0> ,1.5,<0> ,3.4,<0> ,18:57,304,<0> ,18,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 19:15,0,0,15,,12.9,<0> ,96,<0> ,1019,<0> ,1.5,<0> ,3.0,<0> ,19:12,317,<0> ,20,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 19:30,0,0,15,,12.8,<0> ,97,<0> ,1020,<0> ,1.9,<0> ,3.6,<0> ,19:17,314,<0> ,17,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 19:45,0,0,15,,12.8,<0> ,97,<0> ,1020,<0> ,1.6,<0> ,3.7,<0> ,19:42,319,<0> ,21,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 20:00,0,0,15,,12.8,<0> ,97,<0> ,1020,<0> ,1.4,<0> ,2.9,<0> ,19:45,316,<0> ,17,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 20:15,0,0,15,,12.8,<0> ,97,<0> ,1020,<0> ,1.3,<0> ,2.5,<0> ,20:02,319,<0> ,20,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 20:30,0,0,15,,12.8,<0> ,97,<0> ,1020,<0> ,0.9,<0> ,2.4,<0> ,20:19,319,<0> ,16,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 20:45,0,0,15,,12.9,<0> ,97,<0> ,1020,<0> ,1.2,<0> ,2.7,<0> ,20:38,318,<0> ,18,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 21:00,0,0,15,,13.2,<0> ,97,<0> ,1020,<0> ,0.7,<0> ,1.9,<0> ,20:50,325,<0> ,21,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 21:15,0,0,15,,13.2,<0> ,97,<0> ,1020,<0> ,0.5,<0> ,1.2,<0> ,21:03,319,<0> ,15,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 21:30,0,0,15,,13.3,<0> ,96,<0> ,1020,<0> ,0.8,<0> ,2.3,<0> ,21:30,321,<0> ,15,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 21:45,0,0,15,,13.4,<0> ,96,<0> ,1020,<0> ,1.6,<0> ,2.7,<0> ,21:37,312,<0> ,12,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 22:00,0,0,15,,13.5,<0> ,96,<0> ,1020,<0> ,1.3,<0> ,2.2,<0> ,21:50,300,<0> ,12,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 22:15,0,0,15,,13.5,<0> ,95,<0> ,1020,<0> ,1.4,<0> ,2.7,<0> ,22:12,307,<0> ,16,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 22:30,0,0,15,,13.5,<0> ,95,<0> ,1021,<0> ,1.5,<0> ,2.5,<0> ,22:16,310,<0> ,16,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 22:45,0,0,15,,13.4,<0> ,94,<0> ,1021,<0> ,1.2,<0> ,2.5,<0> ,22:33,311,<0> ,18,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 23:00,0,0,15,,13.4,<0> ,94,<0> ,1020,<0> ,1.2,<0> ,2.5,<0> ,22:48,323,<0> ,20,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 23:15,0,0,15,,13.4,<0> ,94,<0> ,1020,<0> ,1.2,<0> ,2.3,<0> ,23:07,320,<0> ,20,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 23:30,0,0,15,,13.3,<0> ,94,<0> ,1020,<0> ,1.5,<0> ,2.3,<0> ,23:19,315,<0> ,15,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/12/2023 23:45,0,0,15,,13.4,<0> ,94,<0> ,1020,<0> ,1.2,<0> ,2.4,<0> ,23:44,313,<0> ,17,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 00:00,0,0,15,,13.4,<0> ,94,<0> ,1020,<0> ,1.4,<0> ,2.3,<0> ,23:51,304,<0> ,13,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 00:15,0,0,15,,13.4,<0> ,94,<0> ,1020,<0> ,1.2,<0> ,2.4,<0> ,00:11,312,<0> ,16,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 00:30,0,0,15,,13.3,<0> ,94,<0> ,1020,<0> ,1.7,<0> ,2.6,<0> ,00:16,306,<0> ,12,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 00:45,0,0,15,,13.3,<0> ,94,<0> ,1020,<0> ,1.8,<0> ,3.0,<0> ,00:35,301,<0> ,14,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 01:00,0,0,15,,13.3,<0> ,94,<0> ,1020,<0> ,2.0,<0> ,3.8,<0> ,00:58,306,<0> ,13,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 01:15,0,0,15,,13.2,<0> ,94,<0> ,1020,<0> ,2.1,<0> ,3.3,<0> ,01:13,308,<0> ,14,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 01:30,0,0,15,,13.2,<0> ,94,<0> ,1020,<0> ,1.5,<0> ,2.8,<0> ,01:20,310,<0> ,16,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 01:45,0,0,15,,13.2,<0> ,94,<0> ,1020,<0> ,1.3,<0> ,2.5,<0> ,01:38,312,<0> ,16,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 02:00,0,0,15,,13.2,<0> ,94,<0> ,1020,<0> ,1.4,<0> ,2.6,<0> ,01:56,315,<0> ,15,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 02:15,0,0,15,,13.2,<0> ,94,<0> ,1020,<0> ,1.5,<0> ,3.0,<0> ,02:12,319,<0> ,20,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 02:30,0,0,15,,13.2,<0> ,94,<0> ,1020,<0> ,1.5,<0> ,3.1,<0> ,02:16,317,<0> ,16,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 02:45,0,0,15,,13.1,<0> ,95,<0> ,1020,<0> ,1.0,<0> ,2.2,<0> ,02:36,316,<0> ,17,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 03:00,0,0,15,,13.1,<0> ,95,<0> ,1019,<0> ,0.8,<0> ,2.0,<0> ,02:48,319,<0> ,15,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 03:15,0,0,15,,13.2,<0> ,95,<0> ,1019,<0> ,0.3,<0> ,1.4,<0> ,03:09,341,<0> ,18,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 03:30,0,0,15,,13.2,<0> ,95,<0> ,1019,<0> ,0.6,<0> ,2.0,<0> ,03:24,330,<0> ,18,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 03:45,0,0,15,,13.3,<0> ,94,<0> ,1019,<0> ,0.8,<0> ,2.1,<0> ,03:40,36,<0> ,20,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 04:00,0,0,15,,13.5,<0> ,92,<0> ,1019,<0> ,0.7,<0> ,1.8,<0> ,03:47,48,<0> ,17,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 04:15,0,0,15,,13.6,<0> ,90,<0> ,1019,<0> ,0.7,<0> ,1.9,<0> ,04:07,58,<0> ,20,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 04:30,0,0,15,,13.5,<0> ,89,<0> ,1019,<0> ,0.6,<0> ,1.6,<0> ,04:24,49,<0> ,22,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 04:45,0,0,15,,13.3,<0> ,89,<0> ,1019,<0> ,0.6,<0> ,1.8,<0> ,04:34,81,<0> ,10,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 05:00,0,0,15,,13.0,<0> ,89,<0> ,1019,<0> ,0.2,<0> ,0.7,<0> ,04:55,84,<0> ,9,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 05:15,0,0,15,,12.7,<0> ,90,<0> ,1019,<0> ,0.4,<0> ,0.7,<0> ,05:02,81,<0> ,9,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 05:30,0,0,15,,12.4,<0> ,90,<0> ,1019,<0> ,0.1,<0> ,0.6,<0> ,05:22,81,<0> ,3,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 05:45,0,0,15,,11.9,<0> ,92,<0> ,1019,<0> ,0.1,<0> ,0.6,<0> ,05:44,333,<0> ,12,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 06:00,0,0,15,,12.1,<0> ,93,<0> ,1019,<0> ,0.1,<0> ,0.6,<0> ,05:54,8,<0> ,10,<0> ,2.3,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 06:15,0,0,15,,12.3,<0> ,94,<0> ,1019,<0> ,0.2,<0> ,0.9,<0> ,06:10,327,<0> ,17,<0> ,15.1,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 06:30,0,0,15,,12.4,<0> ,94,<0> ,1020,<0> ,0.2,<0> ,1.3,<0> ,06:28,322,<0> ,10,<0> ,50.9,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 06:45,0,0,15,,12.9,<0> ,94,<0> ,1020,<0> ,1.1,<0> ,2.6,<0> ,06:44,318,<0> ,16,<0> ,110.5,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 07:00,0,0,15,,12.8,<0> ,95,<0> ,1020,<0> ,1.7,<0> ,3.1,<0> ,06:55,319,<0> ,20,<0> ,200.3,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 07:15,0,0,15,,12.8,<0> ,95,<0> ,1020,<0> ,2.1,<0> ,3.4,<0> ,07:09,316,<0> ,16,<0> ,289.5,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 07:30,0,0,15,,12.8,<0> ,95,<0> ,1020,<0> ,1.6,<0> ,3.3,<0> ,07:15,319,<0> ,21,<0> ,355.9,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 07:45,0,0,15,,13.0,<0> ,94,<0> ,1020,<0> ,2.4,<0> ,3.6,<0> ,07:43,312,<0> ,15,<0> ,496.8,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 08:00,0,0,15,,13.4,<0> ,94,<0> ,1021,<0> ,2.4,<0> ,4.0,<0> ,07:46,308,<0> ,17,<0> ,465.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 08:15,0,0,15,,13.5,<0> ,92,<0> ,1021,<0> ,2.2,<0> ,3.4,<0> ,08:07,313,<0> ,18,<0> ,594.2,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 08:30,0,0,15,,13.9,<0> ,91,<0> ,1021,<0> ,2.3,<0> ,3.8,<0> ,08:19,310,<0> ,17,<0> ,608.6,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 08:45,0,0,15,,14.5,<0> ,88,<0> ,1021,<0> ,2.0,<0> ,3.8,<0> ,08:38,320,<0> ,20,<0> ,854.4,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 09:00,0,0,15,,14.7,<0> ,86,<0> ,1021,<0> ,1.7,<0> ,3.4,<0> ,08:53,319,<0> ,21,<0> ,648.1,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 09:15,0,0,15,,14.7,<0> ,87,<0> ,1021,<0> ,2.2,<0> ,3.7,<0> ,09:08,304,<0> ,19,<0> ,589.5,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 09:30,0,0,15,,14.9,<0> ,86,<0> ,1021,<0> ,2.3,<0> ,3.4,<0> ,09:24,302,<0> ,16,<0> ,781.4,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 09:45,0,0,15,,15.2,<0> ,85,<0> ,1021,<0> ,2.7,<0> ,4.2,<0> ,09:42,294,<0> ,14,<0> ,1079.9,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 10:00,0,0,15,,15.3,<0> ,85,<0> ,1021,<0> ,2.7,<0> ,4.1,<0> ,09:51,292,<0> ,17,<0> ,1186.5,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 10:15,0,0,15,,15.7,<0> ,83,<0> ,1021,<0> ,2.8,<0> ,4.3,<0> ,10:14,295,<0> ,17,<0> ,1228.5,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 10:30,0,0,15,,15.9,<0> ,83,<0> ,1021,<0> ,2.9,<0> ,4.7,<0> ,10:16,290,<0> ,16,<0> ,1270.6,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 10:45,0,0,15,,15.8,<0> ,82,<0> ,1021,<0> ,3.2,<0> ,4.9,<0> ,10:41,278,<0> ,14,<0> ,1315.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 11:00,0,0,15,,15.8,<0> ,82,<0> ,1020,<0> ,3.4,<0> ,4.5,<0> ,10:59,280,<0> ,13,<0> ,1353.0,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 11:15,0,0,15,,16.2,<0> ,81,<0> ,1020,<0> ,3.1,<0> ,4.9,<0> ,11:01,283,<0> ,16,<0> ,1348.5,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 11:30,0,0,15,,16.2,<0> ,80,<0> ,1020,<0> ,3.2,<0> ,4.7,<0> ,11:21,285,<0> ,15,<0> ,1328.7,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 11:45,0,0,15,,16.1,<0> ,79,<0> ,1020,<0> ,3.4,<0> ,5.0,<0> ,11:30,286,<0> ,13,<0> ,1416.6,<0> ,0.0,<0> ,
tjrtlmet,P,03/13/2023 12:00,0,0,15,,16.1,<0> ,79,<0> ,1020,<0> ,3.5,<0> ,5.0,<0> ,11:48,289,<0> ,14,<0> ,1425.8,<0> ,0.0,<0> ,
